price_aprox_usd,surface_covered_in_m2,lat,lon,neighbourhood
40451.05,80.0,19.401357,-99.142208,Benito Juárez
46123.32,81.0,19.436847,-99.140049,Cuauhtémoc
31980.69,70.0,19.443206,-99.169898,Miguel Hidalgo
76922.26,84.0,19.302569,-99.167059,Coyoacán
40578.21,63.0,19.422817,-99.058911,Venustiano Carranza
94308.8,57.0,19.298168,-99.113106,Tlalpan
61641.57,90.0,19.402301,-99.141168,Benito Juárez
37059.67,57.0,19.379571,-99.146668,Benito Juárez
63238.77,60.0,19.472979,-99.086487,Gustavo A. Madero
63856.01,86.0,19.427859,-99.143793,Cuauhtémoc
69019.29,85.0,19.386033,-99.18296,Benito Juárez
51118.0,60.0,19.439759,-99.1047,Venustiano Carranza
50579.02,62.0,19.456603,-99.200381,Miguel Hidalgo
77533.42,80.0,19.396705,-99.181902,Benito Juárez
41105.2,72.0,19.511664,-99.207337,Azcapotzalco
57375.58,66.0,19.448847,-99.17845,Miguel Hidalgo
43033.98,60.0,19.465349,-99.150474,Gustavo A. Madero
46954.78,70.0,19.359901,-99.189606,Álvaro Obregón
46890.97,60.0,19.363537,-99.224073,Álvaro Obregón
75394.35,60.0,19.465454,-99.162665,Azcapotzalco
63961.39,57.0,19.366738,-99.14554,Benito Juárez
38100.62,70.0,19.445744,-99.174986,Miguel Hidalgo
32764.67,70.0,19.408758,-99.129474,Cuauhtémoc
39514.86,60.0,,,Álvaro Obregón
36449.29,65.0,19.415143,-99.14685,Cuauhtémoc
31401.14,67.0,19.490331,-99.207579,Azcapotzalco
35826.8,80.0,19.527514,-99.15184,Gustavo A. Madero
37111.09,59.0,,,Coyoacán
47417.83,79.0,19.473001,-99.087491,Gustavo A. Madero
39514.86,85.0,19.387651,-99.142257,Benito Juárez
46094.35,65.0,19.523341,-99.1517,Gustavo A. Madero
79029.72,65.0,19.409748,-99.13548,Cuauhtémoc
42821.46,73.0,19.490352,-99.101241,Gustavo A. Madero
64170.86,75.0,19.377369,-99.198052,Álvaro Obregón
8693.26,86.0,19.283388,-99.055038,Tláhuac
54793.94,90.0,19.452365,-99.124572,Venustiano Carranza
62696.91,65.0,,,Álvaro Obregón
44783.51,55.0,19.451561,-99.157205,Cuauhtémoc
39875.57,60.0,19.456941,-99.156312,Cuauhtémoc
61537.81,52.0,19.392349,-99.07093,Iztacalco
94022.19,57.0,23.634501,-102.552788,Benito Juárez
61537.81,52.0,19.392349,-99.07093,Iztacalco
36029.65,52.0,19.4174,-99.069769,Iztacalco
64155.64,70.0,19.377369,-99.198052,Álvaro Obregón
34201.63,55.0,19.2572314,-99.1029664,Xochimilco
43694.63,60.0,19.473693,-99.164851,Azcapotzalco
34509.64,55.0,19.305666,-99.051631,Tláhuac
19493.99,60.0,19.43894,-99.099502,Venustiano Carranza
66989.07,85.0,19.397356,-99.149456,Benito Juárez
56879.9,55.0,,,Iztacalco
40041.72,65.0,19.468153,-99.189217,Azcapotzalco
25842.19,65.0,19.38855,-99.055877,Iztapalapa
29315.91,60.0,19.40135,-99.114726,Iztacalco
98787.15,75.0,,,Tlalpan
76922.26,66.0,19.305561,-99.171219,Coyoacán
37723.52,54.0,19.469691,-99.085458,Gustavo A. Madero
87682.32,60.0,19.434204,-99.144922,Cuauhtémoc
23814.29,70.0,19.492195,-99.182526,Azcapotzalco
44783.51,59.0,19.417923,-99.148384,Cuauhtémoc
78660.92,60.0,19.367696,-99.294202,Cuajimalpa de Morelos
46943.65,70.0,19.361111,-99.194061,Álvaro Obregón
37354.71,85.0,19.441147,-99.16983,Miguel Hidalgo
64170.86,70.0,19.377369,-99.198052,Álvaro Obregón
41737.59,88.0,19.317497,-99.091085,Iztapalapa
52313.67,70.0,19.452621,-99.154479,Cuauhtémoc
51627.48,60.0,19.329109,-99.127632,Coyoacán
94835.67,70.0,,,Tlalpan
71390.18,79.0,19.452245,-99.15589,Cuauhtémoc
25789.82,56.0,,,Iztapalapa
49371.39,65.0,19.491353,-99.092265,Gustavo A. Madero
84318.36,65.0,19.3985412,-99.1552367,Benito Juárez
79029.72,72.0,19.506139,-99.135866,Gustavo A. Madero
32665.61,60.0,19.462598,-99.131469,Cuauhtémoc
59549.84,74.0,19.400249,-99.177444,Miguel Hidalgo
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
44048.85,70.0,19.410215,-99.14595,Cuauhtémoc
42233.48,64.0,19.470272,-99.089988,Gustavo A. Madero
63750.64,85.0,19.372248,-99.133377,Iztapalapa
19757.43,62.0,19.336828,-99.135239,Coyoacán
44362.01,60.0,19.366448,-99.21224,Álvaro Obregón
89588.26,71.0,19.3246591,-99.140855,Coyoacán
13171.62,50.0,19.42564,-99.0615695,Venustiano Carranza
40341.06,54.0,,,Álvaro Obregón
42159.18,60.0,19.357967,-99.066093,Iztapalapa
84160.26,60.0,19.399871,-99.146439,Benito Juárez
73761.07,73.0,19.39452,-99.14005,Benito Juárez
34509.64,50.0,,,Tláhuac
45837.24,58.0,19.417363,-99.068463,Iztacalco
57691.69,80.0,19.403109,-99.150557,Benito Juárez
36882.11,70.0,19.307417,-99.125191,Coyoacán
45046.5,90.0,19.440749,-99.141649,Cuauhtémoc
71653.61,84.0,19.391834,-99.188695,Benito Juárez
58612.23,70.0,19.265898,-99.127665,Xochimilco
65910.79,65.0,19.338055,-99.195359,Álvaro Obregón
82471.94,70.0,19.392411,-99.139469,Benito Juárez
49349.69,70.0,19.366467,-99.222157,Álvaro Obregón
67438.69,65.0,19.402752,-99.098587,Iztacalco
40568.59,70.0,19.375374,-99.137657,Benito Juárez
54741.25,56.0,,,Iztacalco
30322.07,70.0,19.51119,-99.19437,Azcapotzalco
49174.03,75.0,19.38972,-99.201726,Álvaro Obregón
32474.95,86.0,19.307754,-99.12497,Coyoacán
37258.17,70.0,19.370272,-99.149127,Benito Juárez
47470.52,80.0,19.359901,-99.189606,Álvaro Obregón
51913.78,90.0,19.443903,-99.171681,Miguel Hidalgo
61643.18,65.0,19.39942,-99.141673,Benito Juárez
44203.95,52.0,19.419007,-99.063304,Iztacalco
26428.53,62.0,19.4260036385,-99.0609741211,Venustiano Carranza
82696.7,60.0,19.338391,-99.193007,Álvaro Obregón
33542.32,55.0,19.510384,-99.097198,Gustavo A. Madero
89567.02,64.0,19.410307,-99.065399,Iztacalco
34054.07,54.0,19.3605334,-99.2267067,Álvaro Obregón
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
97750.97,90.0,19.371132,-99.173156,Benito Juárez
31283.44,70.0,19.466382,-99.126016,Gustavo A. Madero
41797.92,70.0,19.449216,-99.175596,Miguel Hidalgo
75833.82,65.0,19.334546,-99.207876,Álvaro Obregón
54793.94,60.0,19.401079,-99.145016,Benito Juárez
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
81261.82,85.0,19.363254,-99.174611,Benito Juárez
60610.53,70.0,19.402944,-99.199727,Miguel Hidalgo
46676.06,64.0,23.634501,-102.552788,Iztacalco
64751.68,50.0,19.473415,-99.143539,Gustavo A. Madero
48998.42,80.0,19.328705,-99.164986,Coyoacán
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
31440.65,70.0,19.441879,-99.167819,Miguel Hidalgo
31875.32,69.0,19.379048,-99.148896,Benito Juárez
42324.79,63.0,19.451716,-99.190619,Miguel Hidalgo
97750.97,90.0,19.371132,-99.173156,Benito Juárez
54267.07,70.0,19.380078,-99.118137,Venustiano Carranza
27818.46,50.0,19.285943,-99.044333,Tláhuac
44446.31,65.0,19.405526,-99.165735,Cuauhtémoc
52317.67,65.0,19.452621,-99.154479,Cuauhtémoc
64767.04,50.0,19.473415,-99.143539,Gustavo A. Madero
44783.51,70.0,19.412142,-99.146127,Cuauhtémoc
53773.93,80.0,19.477415,-99.180908,Azcapotzalco
31875.32,67.0,19.379048,-99.148896,Benito Juárez
75125.5,90.0,19.377383,-99.144978,Benito Juárez
97601.71,65.0,19.349148,-99.114496,Benito Juárez
71653.61,80.0,19.398732,-99.185244,Miguel Hidalgo
79048.46,65.0,19.370046,-99.146155,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
43877.3,60.0,19.35776,-99.256544,Álvaro Obregón
42149.18,57.0,19.306198,-99.235825,Álvaro Obregón
44178.77,60.0,19.382649,-99.143384,Benito Juárez
92014.15,80.0,19.39604,-99.168752,Benito Juárez
67718.18,50.0,19.413992,-99.138695,Cuauhtémoc
84170.8,60.0,19.399871,-99.146439,Benito Juárez
45450.89,60.0,,,Iztapalapa
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
43740.15,54.0,19.35214,-99.157213,Cuauhtémoc
35847.88,60.0,19.453854,-99.193979,Miguel Hidalgo
35335.03,70.0,19.450302,-99.125835,Cuauhtémoc
25842.19,60.0,19.38855,-99.055877,Iztapalapa
24499.21,60.0,19.409843,-99.125509,Venustiano Carranza
39524.23,55.0,,,Xochimilco
37908.16,70.0,19.457058,-99.190308,Miguel Hidalgo
71653.61,84.0,19.368063,-99.162134,Benito Juárez
58271.25,50.0,,,Coyoacán
56752.32,63.0,19.2990233,-99.0436467,Tláhuac
47470.52,69.0,19.285943,-99.044333,Tláhuac
92675.52,90.0,19.383327,-99.152712,Benito Juárez
54091.47,70.0,19.451597,-99.196136,Miguel Hidalgo
36880.53,70.0,19.398383,-99.188268,Miguel Hidalgo
44161.44,51.0,,,Iztacalco
48734.99,70.0,19.436024,-99.15461,Cuauhtémoc
41253.51,52.0,19.483239,-99.179843,Miguel Hidalgo
95257.16,60.0,19.396247,-99.190282,Álvaro Obregón
54918.54,50.0,19.392025,-99.135302,Benito Juárez
27396.97,86.0,19.450214,-99.125668,Cuauhtémoc
27271.72,58.0,19.370822,-99.1052387,Iztapalapa
38039.64,66.0,19.52686,-99.147293,Gustavo A. Madero
40041.72,60.0,19.370272,-99.149127,Benito Juárez
21074.59,60.0,19.332034,-99.062028,Iztapalapa
37407.4,65.0,19.41652,-99.13825,Tláhuac
85878.96,65.0,19.402799,-99.151853,Benito Juárez
47207.08,70.0,19.428622,-99.14602,Cuauhtémoc
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
35879.49,58.0,19.370822,-99.105239,Iztapalapa
42149.18,62.0,19.410463,-99.091667,Venustiano Carranza
94414.17,58.0,19.338223,-99.122548,Coyoacán
73234.21,75.0,19.387535,-99.19635,Álvaro Obregón
44794.13,60.0,19.456145,-99.201167,Miguel Hidalgo
52096.39,60.0,19.456439,-99.144414,Cuauhtémoc
50052.15,72.0,19.401357,-99.142208,Benito Juárez
26751.56,65.0,19.470015,-99.139124,Azcapotzalco
76740.25,85.0,19.396705,-99.181902,Benito Juárez
21343.71,50.0,19.443178,-99.144234,Cuauhtémoc
71126.75,76.0,19.490004,-99.181323,Azcapotzalco
53158.18,80.0,19.395097,-99.150424,Benito Juárez
89988.51,70.0,19.314143,-99.134709,Coyoacán
63223.78,70.0,19.441809,-99.156423,Cuauhtémoc
39524.23,79.0,,,Gustavo A. Madero
36300.98,56.0,19.375983,-99.017354,Iztapalapa
85088.67,70.0,19.37909,-99.142676,Benito Juárez
55833.44,85.0,19.375374,-99.137657,Benito Juárez
60277.09,75.0,19.402944,-99.199727,Miguel Hidalgo
97733.42,60.0,,,Benito Juárez
97750.97,60.0,19.371132,-99.173156,Benito Juárez
60062.59,75.0,19.371543,-99.141669,Benito Juárez
51105.88,75.0,19.439759,-99.1047,Venustiano Carranza
53158.18,70.0,19.395097,-99.150424,Benito Juárez
37307.29,67.0,19.487416,-99.118006,Gustavo A. Madero
68460.71,80.0,,,Azcapotzalco
22945.43,51.0,19.346931,-99.025154,Iztapalapa
26079.8,76.0,19.428384,-99.140161,Cuauhtémoc
60603.82,70.0,19.366408,-99.204292,Álvaro Obregón
87248.81,70.0,19.393571,-99.185955,Benito Juárez
72331.98,65.0,19.445816,-99.170462,Miguel Hidalgo
75552.41,80.0,19.404442,-99.162688,Cuauhtémoc
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
18449.22,50.0,19.407378,-99.069122,Iztacalco
45194.99,70.0,19.417636,-99.153292,Cuauhtémoc
39514.86,63.0,19.406879,-99.124515,Venustiano Carranza
89567.02,78.0,19.36594,-99.163153,Benito Juárez
51627.48,75.0,19.320091,-99.122211,Coyoacán
36090.24,68.0,,,Iztacalco
63238.77,87.0,19.369503,-99.18893,Benito Juárez
90607.14,90.0,19.384792,-99.155134,Benito Juárez
75166.06,80.0,19.267002,-99.127701,Xochimilco
61641.57,70.0,19.39942,-99.141673,Benito Juárez
45439.79,70.0,19.398514,-99.130366,Iztacalco
35563.37,60.0,19.351371,-99.161529,Coyoacán
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
44783.51,50.0,19.317698,-99.061256,Iztapalapa
29265.48,75.0,19.407767,-99.073023,Iztacalco
38735.1,80.0,19.511896,-99.194208,Azcapotzalco
36827.85,54.0,19.316659,-99.120271,Iztapalapa
75125.5,80.0,19.377383,-99.144978,Benito Juárez
21079.59,50.0,19.33427,-99.083374,Iztapalapa
29438.36,74.0,19.492195,-99.182526,Azcapotzalco
85878.96,85.0,19.396893,-99.152302,Benito Juárez
70801.04,90.0,19.485524,-99.210631,Azcapotzalco
53073.5,84.0,19.442152,-99.18603,Miguel Hidalgo
57441.88,60.0,19.396247,-99.190282,Álvaro Obregón
56689.49,80.0,19.428767,-99.1459,Cuauhtémoc
32770.99,75.0,,,Cuauhtémoc
67664.19,72.0,19.366505,-99.222297,Álvaro Obregón
31611.89,50.0,19.364891,-99.148384,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
40041.72,70.0,19.474655,-99.189277,Azcapotzalco
57955.13,65.0,19.472481,-99.182374,Azcapotzalco
30196.51,61.0,19.3602,-99.089116,Iztapalapa
53099.54,65.0,19.324386,-99.124228,Coyoacán
31787.49,65.0,19.441816,-99.092908,Venustiano Carranza
40041.72,60.0,19.474655,-99.189277,Azcapotzalco
42928.94,59.0,19.413499,-99.083761,Venustiano Carranza
79820.02,70.0,19.38665,-99.14405,Benito Juárez
55320.8,74.0,19.307417,-99.125191,Coyoacán
48998.42,78.0,19.4030618414,-99.1253297031,Iztacalco
89567.02,78.0,19.396893,-99.152302,Benito Juárez
79029.72,60.0,19.482603,-99.194748,Azcapotzalco
48102.75,65.0,19.454332,-99.200287,Miguel Hidalgo
88513.29,60.0,23.634501,-102.552788,Benito Juárez
55355.89,90.0,19.368823,-99.224603,Álvaro Obregón
24499.21,50.0,19.409843,-99.125509,Venustiano Carranza
52159.61,60.0,19.392185,-99.135357,Benito Juárez
82210.4,59.0,19.443178,-99.144234,Cuauhtémoc
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
31506.51,50.0,19.456993,-99.118637,Venustiano Carranza
83897.3,64.0,19.295734,-99.146996,Tlalpan
62696.91,60.0,19.477416,-99.094765,Gustavo A. Madero
45191.83,90.0,19.41031,-99.098527,Venustiano Carranza
48576.93,74.0,19.452051,-99.144248,Cuauhtémoc
62907.66,55.0,19.456747,-99.189193,Miguel Hidalgo
22022.95,50.0,19.29707,-99.051074,Tláhuac
34088.15,90.0,19.363161,-99.248065,Álvaro Obregón
54947.48,50.0,19.443031,-99.162435,Cuauhtémoc
99074.07,90.0,19.443486,-99.211871,Miguel Hidalgo
48550.59,71.0,19.523341,-99.1517,Gustavo A. Madero
46507.41,60.0,19.27817,-99.163505,Tlalpan
60589.45,65.0,19.346609,-99.072311,Iztapalapa
54248.01,90.0,19.403057,-99.135212,Iztacalco
45194.99,60.0,19.417636,-99.153292,Cuauhtémoc
39524.23,60.0,19.4277135821,-99.1460484266,Cuauhtémoc
79556.59,66.0,19.440749,-99.141649,Cuauhtémoc
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
58640.16,90.0,19.365843,-99.149901,Benito Juárez
46305.99,49.0,19.318989,-99.094437,Iztapalapa
71748.61,70.0,19.384478,-99.185339,Benito Juárez
63238.77,90.0,19.452297,-99.138695,Cuauhtémoc
33118.72,65.0,19.392349,-99.07093,Iztacalco
26870.1,60.0,19.361468,-99.083751,Iztapalapa
24235.78,50.0,19.504985,-99.208557,Azcapotzalco
89567.02,78.0,19.381691,-99.158135,Benito Juárez
63856.01,86.0,19.429437,-99.14346,Cuauhtémoc
67454.69,65.0,19.389362,-99.119499,Iztacalco
79029.72,80.0,,,Coyoacán
45194.99,60.0,19.417923,-99.148384,Cuauhtémoc
45191.83,65.0,19.41031,-99.098527,Venustiano Carranza
92412.09,80.0,19.39365,-99.14769,Benito Juárez
34088.15,70.0,19.363524,-99.247303,Álvaro Obregón
13912.53,63.0,19.4419033,-99.135316,Cuauhtémoc
44666.44,80.0,19.391579,-99.182986,Benito Juárez
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
34773.07,70.0,19.460913,-99.12858,Cuauhtémoc
74762.12,50.0,19.308287,-99.146309,Coyoacán
44195.83,70.0,19.475187,-99.175019,Azcapotzalco
46890.97,79.0,19.496204,-99.086136,Gustavo A. Madero
81242.55,75.0,19.363254,-99.174611,Benito Juárez
55896.01,90.0,19.368823,-99.224603,Álvaro Obregón
84466.97,90.0,19.39516,-99.168487,Benito Juárez
54933.04,70.0,19.2990233,-99.0436467,Tláhuac
34246.21,50.0,19.441392,-99.174422,Miguel Hidalgo
33542.32,80.0,19.511898,-99.099573,Gustavo A. Madero
46943.65,60.0,19.362683,-99.189959,Álvaro Obregón
40129.66,80.0,19.400249,-99.177444,Miguel Hidalgo
52029.69,70.0,19.378477,-99.138398,Benito Juárez
53073.5,84.0,19.440888,-99.177706,Miguel Hidalgo
77975.99,60.0,19.392025,-99.135302,Benito Juárez
94858.16,64.0,19.386551,-99.193708,Álvaro Obregón
49638.57,84.0,19.2672863,-99.1659764,Tlalpan
34246.21,54.0,19.332262,-99.04778,Iztapalapa
90108.85,70.0,19.436404,-99.173617,Miguel Hidalgo
39594.53,50.0,19.374212,-99.125887,Iztapalapa
53577.1,70.0,19.408032,-99.069183,Iztacalco
94858.16,78.0,,,Tlalpan
55531.55,75.0,19.498877,-99.207909,Azcapotzalco
27818.46,60.0,19.292928,-99.064868,Iztapalapa
50936.23,50.0,19.445553,-99.097057,Venustiano Carranza
64488.25,70.0,19.366738,-99.14554,Benito Juárez
68070.93,75.0,19.400731,-99.125466,Iztacalco
44794.13,80.0,19.464922,-99.122093,Gustavo A. Madero
28984.43,60.0,19.3948036,-99.0976808,Iztacalco
52440.59,80.0,19.443903,-99.171681,Miguel Hidalgo
22765.95,52.0,,,Iztapalapa
26595.29,50.0,19.409843,-99.125509,Venustiano Carranza
36353.67,69.0,19.506042,-99.153915,Gustavo A. Madero
46838.28,70.0,19.359407,-99.060657,Iztapalapa
26870.1,50.0,19.369859,-99.135812,Iztapalapa
67069.89,85.0,19.375299,-99.139692,Benito Juárez
53582.15,79.0,19.457485,-99.21067,Miguel Hidalgo
48203.12,85.0,19.383446,-99.137643,Benito Juárez
71653.61,80.0,19.391834,-99.188695,Benito Juárez
57955.13,65.0,,,Benito Juárez
13171.62,50.0,19.453817,-99.13563,Venustiano Carranza
41569.63,60.0,19.357504,-99.234987,Álvaro Obregón
80399.57,65.0,19.334265,-99.20502,Álvaro Obregón
33990.84,60.0,19.329003,-99.119662,Coyoacán
40578.21,75.0,19.446524,-99.142241,Cuauhtémoc
36625.78,68.0,19.473486,-99.185753,Azcapotzalco
59066.81,90.0,19.303736,-99.163605,Coyoacán
13849.69,55.0,19.332428,-99.061256,Iztapalapa
79048.46,69.0,19.354614,-99.256729,Álvaro Obregón
55882.81,70.0,19.379612,-99.149561,Benito Juárez
53158.13,70.0,19.399375,-99.149986,Benito Juárez
77449.13,70.0,19.395835,-99.135191,Benito Juárez
70801.04,90.0,19.484703,-99.211365,Azcapotzalco
53740.21,65.0,19.323772,-99.116562,Coyoacán
42622.93,60.0,19.35944,-99.217652,Álvaro Obregón
88007.29,58.0,19.4068945,-99.1237906,Venustiano Carranza
58165.87,49.0,19.402752,-99.098587,Iztacalco
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
92023.21,70.0,19.36237,-99.143951,Benito Juárez
59746.47,80.0,19.524702,-99.149456,Gustavo A. Madero
31988.27,60.0,19.441879,-99.167819,Miguel Hidalgo
42849.91,65.0,,,Tláhuac
29438.36,65.0,19.492195,-99.182526,Azcapotzalco
57691.69,65.0,19.376456,-99.145563,Benito Juárez
50052.15,89.0,19.411528,-99.16166,Cuauhtémoc
27676.2,60.0,19.44365,-99.141269,Cuauhtémoc
27923.83,60.0,19.37523,-99.029776,Iztapalapa
54267.07,75.0,19.400165,-99.135621,Iztacalco
36269.27,60.0,19.452689,-99.117987,Venustiano Carranza
39251.43,60.0,19.454722,-99.1573,Cuauhtémoc
55833.44,85.0,19.375374,-99.137657,Benito Juárez
55847.67,67.0,19.407816,-99.129707,Cuauhtémoc
35511.11,65.0,19.351371,-99.161529,Coyoacán
40041.72,66.0,19.474655,-99.189277,Azcapotzalco
40645.77,72.0,19.2012003,-99.1309801,Tlalpan
47391.75,85.0,19.473415,-99.143539,Gustavo A. Madero
44267.14,61.0,19.430326,-99.109779,Venustiano Carranza
23497.94,70.0,19.392349,-99.07093,Iztacalco
46047.98,65.0,19.365478,-99.19662,Coyoacán
44783.51,70.0,19.392156,-99.16403,Benito Juárez
54049.81,63.0,19.2953472868,-99.0427565575,Tláhuac
84298.37,70.0,19.466822,-99.157379,Azcapotzalco
72314.83,90.0,19.445816,-99.170462,Miguel Hidalgo
29465.75,50.0,19.445442,-99.148107,Cuauhtémoc
38472.35,65.0,19.40814,-99.107474,Venustiano Carranza
39514.86,70.0,19.386852,-99.194748,Álvaro Obregón
23870.55,70.0,19.366252,-99.199894,Álvaro Obregón
55847.67,90.0,19.455431,-99.204728,Miguel Hidalgo
23181.63,80.0,19.527836,-99.169827,Gustavo A. Madero
36494.13,70.0,19.329989,-99.085524,Iztapalapa
46943.65,80.0,19.359901,-99.189606,Álvaro Obregón
20758.47,60.0,,,Iztapalapa
60262.8,70.0,19.402944,-99.199727,Miguel Hidalgo
61116.32,90.0,19.437841,-99.220367,Miguel Hidalgo
81242.55,60.0,19.395511,-99.184236,Benito Juárez
57733.84,85.0,19.376456,-99.145563,Benito Juárez
36248.3,59.0,19.523798,-99.155941,Gustavo A. Madero
46469.47,80.0,19.363542,-99.224084,Álvaro Obregón
38091.59,70.0,19.445743,-99.174986,Miguel Hidalgo
39514.86,70.0,19.386852,-99.194748,Álvaro Obregón
26955.52,51.0,,,Iztapalapa
21109.68,50.0,19.418844,-99.132357,Cuauhtémoc
93430.68,90.0,19.498877,-99.207909,Azcapotzalco
34387.41,67.0,19.527836,-99.169827,Gustavo A. Madero
87248.81,65.0,19.393568,-99.186143,Álvaro Obregón
59746.47,87.0,19.523007,-99.145801,Gustavo A. Madero
49525.29,70.0,19.415143,-99.14685,Cuauhtémoc
32138.75,75.0,19.505199,-99.155991,Gustavo A. Madero
35835.3,50.0,19.4126732,-99.0687015,Iztacalco
39514.86,60.0,19.527513,-99.1518421,Gustavo A. Madero
81261.82,90.0,19.363254,-99.174611,Benito Juárez
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
84825.23,80.0,19.367943,-99.218478,Álvaro Obregón
76395.4,64.0,19.478815,-99.196831,Azcapotzalco
77975.99,67.0,19.392025,-99.135302,Benito Juárez
80610.32,70.0,19.334582,-99.176832,Coyoacán
79029.72,50.0,19.404661,-99.133858,Cuauhtémoc
42722.85,80.0,19.477396,-99.150992,Azcapotzalco
58657.7,70.0,19.452365,-99.124572,Venustiano Carranza
29664.59,60.0,19.438456,-99.150497,Cuauhtémoc
39883.66,60.0,19.372724,-99.137094,Benito Juárez
82138.73,63.0,19.2990233,-99.0436467,Tláhuac
42423.15,57.0,19.369859,-99.135812,Iztapalapa
89567.02,72.0,19.427443,-99.096555,Venustiano Carranza
42243.5,70.0,19.470272,-99.089988,Gustavo A. Madero
53353.86,60.0,19.443031,-99.162435,Cuauhtémoc
65682.44,60.0,19.373281,-99.160485,Benito Juárez
69546.15,65.0,19.278375,-99.199531,Tlalpan
56269.16,60.0,19.418177,-99.125159,Venustiano Carranza
31250.49,56.0,,,Iztapalapa
54131.3,56.0,19.4913127077,-99.1721194983,Azcapotzalco
61537.81,52.0,19.392349,-99.07093,Iztacalco
54952.0,65.0,19.392025,-99.135301,Benito Juárez
63238.77,52.0,19.414261,-99.104118,Venustiano Carranza
66400.71,80.0,19.36269,-99.150565,Benito Juárez
77994.48,60.0,19.386496,-99.143539,Benito Juárez
59709.59,70.0,19.398983,-99.154034,Benito Juárez
84298.37,65.0,19.390062,-99.192293,Álvaro Obregón
26562.91,56.0,19.3615578,-99.0087486,Iztapalapa
90884.18,68.0,19.417923,-99.148384,Cuauhtémoc
76395.4,64.0,19.478815,-99.196831,Azcapotzalco
93511.29,62.0,,,Miguel Hidalgo
70817.88,90.0,19.481266,-99.19878,Azcapotzalco
